iter	Logloss
618	0.001279778802
619	0.001279778802
620	0.001279778802
621	0.001279778802
622	0.001279778802
623	0.001279778802
624	0.001279778802
625	0.001279778802
626	0.001279778802
627	0.001279778802
628	0.001279778802
629	0.001279778802
630	0.001279778802
631	0.001279778802
632	0.001279778802
633	0.001279778802
634	0.001279778802
635	0.001279778802
636	0.001279778802
637	0.001279778802
638	0.001279778802
639	0.001279778802
640	0.001279778802
641	0.001279778802
642	0.001279778802
643	0.001279778802
644	0.001279778802
645	0.001279778802
646	0.001279778802
647	0.001279778802
648	0.001279778802
649	0.001279778802
650	0.001279778802
651	0.001279778802
652	0.001279778802
653	0.001279778802
654	0.001279778802
655	0.001279778802
656	0.001279778802
657	0.001279778802
658	0.001279778802
659	0.001279778802
660	0.001279778802
661	0.001279778802
662	0.001279778802
663	0.001279778802
664	0.001279778802
665	0.001279778802
666	0.001279778802
667	0.001279778802
668	0.001279778802
669	0.001279778802
670	0.001279778802
671	0.001279778802
672	0.001279778802
673	0.001279778802
674	0.001279778802
675	0.001279778802
676	0.001271152627
677	0.001271152627
678	0.001271152627
679	0.001271152627
680	0.001271152627
681	0.001271152627
682	0.001271152627
683	0.001271152627
684	0.001271152627
685	0.001271152627
686	0.001271145495
687	0.001271145495
688	0.001271137789
689	0.001271137789
690	0.001271137789
691	0.001271137789
692	0.001271137789
693	0.001271137789
694	0.001271137789
695	0.001271137789
696	0.001271137789
697	0.001271137789
698	0.001271137789
699	0.001271137789
700	0.001271137789
701	0.001271137789
702	0.001271137789
703	0.001271137789
704	0.001271137789
705	0.001271137789
706	0.001271137789
707	0.001271137789
708	0.001271137789
709	0.001271137789
710	0.001271137789
711	0.001271137789
712	0.001271137789
713	0.001271137789
714	0.001271137789
715	0.001271137789
716	0.001271137789
717	0.001271137789
718	0.001271137789
719	0.001271137789
720	0.001271137789
721	0.001271137789
722	0.001271137789
723	0.001271137789
724	0.001271137789
725	0.001271137789
726	0.001271137789
727	0.001271137789
728	0.001271137789
729	0.001271137789
730	0.001271137789
731	0.001271137789
732	0.001271137789
733	0.001271137789
734	0.001271137789
735	0.001271137789
736	0.001271137789
737	0.001271137789
738	0.001271137789
739	0.001271137789
740	0.001271137789
741	0.001271137789
742	0.001271137789
743	0.001271137789
744	0.001271137789
745	0.001271137789
746	0.001271137789
747	0.001271137789
748	0.001271137789
749	0.001271137789
750	0.001271137789
751	0.001271137789
752	0.001271137789
753	0.001271137789
754	0.001271137789
755	0.001271137789
756	0.001271137789
757	0.001271137789
758	0.001271137789
759	0.001271137789
760	0.001271137789
761	0.001271137789
762	0.001271137789
763	0.001271137789
764	0.001271137789
765	0.001271137789
766	0.001271137789
767	0.001271137789
768	0.001271137789
769	0.001271137789
770	0.001271137789
771	0.001271137789
772	0.001271137789
773	0.001271137789
774	0.001271137789
775	0.001271137789
776	0.001271137789
777	0.001271137789
778	0.001271137789
779	0.001271137789
780	0.001271137789
781	0.001271137789
782	0.001271137789
783	0.001271137789
784	0.001271137789
785	0.001271137789
786	0.001271137789
787	0.001271137789
788	0.001271137789
789	0.001271137789
790	0.001271137789
791	0.001271137789
792	0.001271137789
793	0.001271137789
794	0.001271137789
795	0.001271137789
796	0.001271137789
797	0.001271137789
798	0.001271137789
799	0.001271137789
800	0.001271137789
801	0.001271137789
802	0.001271137789
803	0.001271137789
804	0.001271137789
805	0.001271137789
806	0.001271137789
807	0.001271137789
808	0.001271137789
809	0.001271137789
810	0.001271137789
811	0.001271137789
812	0.001271137789
813	0.001271137789
814	0.001271137789
815	0.001271137789
816	0.001271137789
817	0.001271137789
818	0.001271137789
819	0.001271137789
820	0.001271137789
821	0.001271137789
822	0.001271137789
823	0.001271137789
824	0.001271137789
825	0.001271137789
826	0.001271137789
827	0.001271137789
828	0.001271137789
829	0.001271137789
830	0.001271137789
831	0.001271137789
832	0.001271137789
833	0.001271137789
834	0.001271137789
835	0.001271137789
836	0.001271137789
837	0.001271137789
838	0.001271137789
839	0.001271137789
840	0.001271137789
841	0.001271137789
842	0.001271137789
843	0.001271137789
844	0.001271137789
845	0.001271137789
846	0.001271137789
847	0.001271137789
848	0.001271137789
849	0.001271137789
850	0.001271137789
851	0.001271137789
852	0.001271137789
853	0.001271137789
854	0.001271137789
855	0.001271137789
856	0.001271137789
857	0.001271137789
858	0.001271137789
859	0.001271137789
860	0.001271137789
861	0.001271137789
862	0.001271137789
863	0.001271137789
864	0.001271137789
865	0.001271137789
866	0.001271137789
867	0.001271137789
868	0.001271137789
869	0.001271137789
870	0.001271137789
871	0.001271137789
872	0.001271137789
873	0.001271137789
874	0.001271137789
875	0.001271137789
876	0.001271137789
877	0.001271137789
878	0.001271137789
879	0.001271137789
880	0.001271137789
881	0.001271137789
882	0.001271137789
883	0.001271137789
884	0.001271137789
885	0.001271137789
886	0.001271137789
887	0.001271137789
888	0.001271137789
889	0.001271137789
890	0.001271137789
891	0.001271137789
892	0.001271137789
893	0.001271137789
894	0.001271137789
895	0.001271137789
896	0.001271137789
897	0.001271137789
898	0.001271137789
899	0.001271137789
900	0.001271137789
901	0.001271137789
902	0.001271137789
903	0.001271137789
904	0.001271137789
905	0.001271137789
906	0.001271137789
907	0.001271137789
908	0.001271137789
909	0.001271137789
910	0.001271137789
911	0.001271137789
912	0.001271137789
913	0.001271137789
914	0.001271137789
915	0.001271137789
916	0.001271137789
917	0.001271137789
918	0.001271137789
919	0.001271137789
920	0.001271137789
921	0.001271137789
922	0.001271137789
923	0.001271137789
924	0.001271137789
925	0.001271137789
926	0.001271137789
927	0.001271137789
928	0.001271137789
929	0.001271137789
930	0.001271137789
931	0.001271137789
932	0.001271137789
933	0.001271137789
934	0.001271137789
935	0.001271137789
936	0.001271137789
937	0.001271137789
938	0.001271137789
939	0.001271137789
940	0.001271137789
941	0.001271137789
942	0.001271137789
943	0.001271137789
944	0.001271137789
945	0.001271137789
946	0.001271137789
947	0.001271137789
948	0.001271137789
949	0.001271137789
950	0.001271137789
951	0.001271137789
952	0.001271137789
953	0.001271137789
954	0.001271137789
955	0.001271137789
956	0.001271137789
957	0.001271137789
958	0.001271137789
959	0.001271137789
960	0.001271137789
961	0.001271137789
962	0.001271137789
963	0.001271137789
964	0.001271137789
965	0.001271137789
966	0.001271137789
967	0.001271137789
968	0.001271137789
969	0.001271137789
970	0.001271137789
971	0.001271137789
972	0.001271137789
973	0.001271137789
974	0.001271137789
975	0.001271137789
976	0.001271137789
977	0.001271137789
978	0.001271137789
979	0.001271137789
980	0.001271137789
981	0.001271137789
982	0.001271137789
983	0.001271137789
984	0.001271137789
985	0.001271137789
986	0.001271137789
987	0.001271137789
988	0.001271137789
989	0.001271137789
990	0.001271137789
991	0.001271137789
992	0.001271137789
993	0.001271137789
994	0.001271137789
995	0.001271137789
996	0.001271137789
997	0.001271137789
998	0.001271137789
999	0.001271137789
